Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
CBFB,12,0.05172413793103448,0.004539532245752895,0.35520525451559937,0.008795454344702287,0.0044650631817051475,-0.21723877379928608,-0.050401578555387336,-0.6674177907561182,0.0525313320660834,-0.21161125720660395
PML,13,0.05603448275862069,0.00026589745627464276,0.4071675952416805,0.03470112566031189,0.0034136208689855467,-0.1544389793883262,-0.31293532377470207,-0.1502199619659911,-0.2663371730500496,-0.21559890073279783
CASP3,11,0.04741379310344827,0.004410667494318381,0.3829214756071656,0.02429423127855924,0.003754958960317709,-0.2800385682102459,-0.05831787170803393,-0.35799003335755675,-0.1628203508662854,-0.21675504364536297
RHOA,12,0.05172413793103448,0.0014464140574449952,0.35318704284221525,0.03518344435120043,0.003315734040796897,-0.21723877379928608,-0.24041498456324925,-0.1405906349868388,-0.2960230875291242,-0.22346006147375505
AFDN,11,0.04741379310344827,0.005705127060546398,0.3396771559575404,0.01872176673317255,0.003565916074915687,-0.2800385682102459,0.021202100095242232,-0.46924237377258216,-0.22015095430668422,-0.23059163946562877
DNMT1,12,0.05172413793103448,0.0022187377410169936,0.39846743295019155,0.019697370281002366,0.004013292270667557,-0.21723877379928608,-0.1929703527315976,-0.44976478407609405,-0.08447619874642903,-0.23112435557715413
IL7R,12,0.05172413793103448,0.0011577364078766555,0.36351414935806947,0.034455794694124124,0.0032239136030108844,-0.21723877379928608,-0.2581487470945903,-0.15511791043069043,-0.3238692616670132,-0.23636819202293846
BCL6,12,0.05172413793103448,0.0010857702111692368,0.38769804287045667,0.030030388934739617,0.003201705478911858,-0.21723877379928608,-0.26256970398058926,-0.2434696162168229,-0.3306042686638056,-0.25649077380102314
LYL1,11,0.04741379310344827,0.00440699661379014,0.35119163582050783,0.007271474366162444,0.004181558717395358,-0.2800385682102459,-0.058543377644035895,-0.6978435275153698,-0.03344641833886996,-0.258907332455443
KDM1A,11,0.04741379310344827,0.003110562451111048,0.3852949558278712,0.017317642455598258,0.0038428542944443375,-0.2800385682102459,-0.13818465092184937,-0.4972752326344696,-0.13616453393692116,-0.25924761491832654
MLLT10,7,0.030172413793103446,0.01318108569980228,0.2918353030057741,0.001884451361125952,0.0035123432870865744,-0.5312377458540853,0.48045786652168376,-0.8053935912795358,-0.2363978511295711,-0.2741770329003303
CD274,11,0.04741379310344827,0.0007705844739759489,0.3852949558278712,0.033141263372406256,0.0030847988980743316,-0.2800385682102459,-0.2819318853791469,-0.18136207670556462,-0.3660582600230459,-0.2779805375640949
CBLB,10,0.04310344827586207,0.001249367262239546,0.3288937541811105,0.041608811572271025,0.0026459956317179322,-0.3428383626212058,-0.25251977022629035,-0.01231038563794198,-0.4991331228952,-0.285412071180623
BTK,10,0.04310344827586207,2.15887194257477e-05,0.34726770692865855,0.046712394505286296,0.0023634721653827276,-0.3428383626212058,-0.3279434587310751,0.08958089445466712,-0.5848133682883293,-0.30102578636692323
CDK4,11,0.04741379310344827,0.0006694667313234614,0.3729655172413793,0.019872340568913977,0.0036028374260054803,-0.2800385682102459,-0.2881436514739098,-0.4462715623831229,-0.20895390061534214,-0.3010945043417565
CD7,8,0.034482758620689655,0.00031881742596028304,0.052801724137931036,1.8535353833018554e-11,0.006042987257508642,-0.4684379514431255,-0.30968439604623327,-0.8430160149941927,0.5310647572016918,-0.3037646335751524
GATA3,10,0.04310344827586207,0.0010420978751173242,0.4089534180278282,0.027732741171904773,0.0030389124359303564,-0.3428383626212058,-0.26525254014020055,-0.28934136452186043,-0.3799741424370528,-0.32016966334425484
CXCR4,10,0.04310344827586207,5.342728466142705e-05,0.367816091954023,0.03805416681589607,0.002515417335163906,-0.3428383626212058,-0.3259875831859041,-0.08327764711977684,-0.5387333042071892,-0.3258925129792913
LIF,10,0.04310344827586207,0.0004309806376475611,0.35862068965517246,0.03494326482449717,0.002565865068856761,-0.3428383626212058,-0.30279409551971526,-0.14538573673183466,-0.5234341354039765,-0.3294559252245131
GATA1,11,0.04741379310344827,0.00022601085734396168,0.35185426154847105,0.010960823903789224,0.003523945254871549,-0.2800385682102459,-0.31538559824062357,-0.6241869313491596,-0.23287934889768788,-0.34827315448311147
GATA2,11,0.04741379310344827,0.00019510918435226447,0.3538572269842309,0.010528937913624742,0.0035403958922456376,-0.2800385682102459,-0.3172839195393987,-0.6328093867828218,-0.22789040173032946,-0.349474436461066
MYD88,9,0.03879310344827586,0.0011579110108300896,0.3837093798779623,0.027465312092772722,0.0028283552062181644,-0.40563815703216566,-0.2581380210570252,-0.29468049422042564,-0.44382935186462497,-0.3542098294425244
IRF4,10,0.04310344827586207,0.0009167195120239032,0.38450053323853534,0.02050045837034534,0.002965869682100557,-0.3428383626212058,-0.27295466090012666,-0.433731406246386,-0.4021256513134938,-0.35540350365442963
NUP98,7,0.030172413793103446,0.007111300346149296,0.34217019930401776,0.007802812098190664,0.0033067853671928304,-0.5312377458540853,0.10758475965369924,-0.6872355522187142,-0.2987369313038914,-0.3562315178400262
AFF1,9,0.03879310344827586,0.0033975379610168134,0.3525193924776742,0.009396760233731814,0.0032425123847348494,-0.40563815703216566,-0.12055545256655867,-0.6554129252401492,-0.31822885167631926,-0.3668405734861913
PALB2,6,0.02586206896551724,0.00795837159473523,0.3485659039639059,0.00796047138875806,0.0031770894443129945,-0.5940375402650453,0.15962121066406187,-0.6840879386411067,-0.33806951717004474,-0.3724393275889807
MME,7,0.030172413793103446,6.914815717124519e-05,0.04752155172413793,1.7443313334364404e-11,0.0052507776374704,-0.5312377458540853,-0.32502183394867884,-0.843016015015995,0.2908131578278512,-0.3776292409737283
CD5,7,0.030172413793103446,6.845667559953274e-05,0.04752155172413793,1.7443313334364404e-11,0.0052507776374704,-0.5312377458540853,-0.32506431236710126,-0.843016015015995,0.2908131578278512,-0.377639860578334
NTRK3,9,0.03879310344827586,0.000192290053342357,0.32947483855245524,0.0302425857911537,0.0024133795248434085,-0.40563815703216566,-0.31745710163350677,-0.23923317887164106,-0.5696780775424597,-0.3831198816524548
ARID1A,9,0.03879310344827586,0.0005247946887254258,0.3837093798779623,0.01722467651959257,0.0031318114696812106,-0.40563815703216566,-0.29703100264984583,-0.49913126561148846,-0.3518008649680798,-0.3864175317396331
WT1,9,0.03879310344827586,4.0903527385076526e-05,0.39094917949830116,0.028816815738210048,0.0024659391853939965,-0.40563815703216566,-0.32675693037253617,-0.2676981882030964,-0.5537384295119102,-0.3879499110973933
IKZF1,10,0.04310344827586207,0.00018839364993775032,0.35793235819710106,0.015128550745374482,0.002962112540522946,-0.3428383626212058,-0.31769646166988963,-0.5409796966399244,-0.4032650710456745,-0.38826649587201423
MSH2,9,0.03879310344827586,0.0004533108806657253,0.367816091954023,0.014659251475726743,0.0032742197748485075,-0.40563815703216566,-0.3014223259090668,-0.5503490953463903,-0.30861302400382906,-0.38912136030856853
PDCD1LG2,4,0.017241379310344827,0.0015151515151515152,0.03586532205595316,1.6650397081499846e-12,0.005709728534715469,-0.719637129086965,-0.23619237240814037,-0.8430160153310027,0.42999814663405156,-0.39352466202186304
