Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
BRIP1,30,0.048465266558966075,4.2369271428213876e-05,0.3214871732214695,0.04448913811064126,0.0021857001515271676,0.7965506165072468,-0.16897566711129647,0.6350763697435977,0.26307280252223125,0.416178633452878
ATR,28,0.04523424878836834,0.0007497100898300251,0.3787819169639096,0.04873011313556509,0.0020844760382308543,0.7020135984684848,-0.12375199421531438,0.7670071396659666,0.21658283378822848,0.4114847556009801
MAPK3,25,0.04038772213247173,0.0018231880299219823,0.4064126092070277,0.042507574832176445,0.002820128742004551,0.5602080714103417,-0.05511942846934329,0.5734327223650207,0.5544516486763246,0.40786984208455285
CREBBP,24,0.038772213247172865,0.0017457468409543364,0.4032709797612952,0.04058045206033198,0.0029460054735738904,0.5129395623909606,-0.06007061311391347,0.5134826426003006,0.6122640129878446,0.3896605246759869
EGF,23,0.037156704361873995,0.004907860164119093,0.40583776817561745,0.037760913971581,0.002697840814157365,0.4656710533715796,0.14209837652524526,0.4257707771240258,0.4982875415577027,0.3833211265477099
PKM,13,0.0210016155088853,0.022369991863717794,0.3864340769025745,0.015706511932625247,0.002830081444569872,-0.007014036822230736,1.2585357593324313,-0.2603106602994711,0.5590227021142158,0.371921435308276
RUNX1,23,0.037156704361873995,0.0028691414727129456,0.3996201979110885,0.04017099206372319,0.0027420408789976206,0.4656710533715796,0.011753364858320412,0.5007449178347608,0.5185876416578555,0.3697897217931563
ALB,19,0.030694668820678516,0.013204222547904305,0.3990643979139938,0.02559117704682811,0.002585512965641627,0.27659701729405545,0.6725244015898717,0.047187372883354554,0.44669787586048126,0.36371710619915454
RAD52,28,0.04523424878836834,3.2395386462360354e-05,0.3214871732214695,0.04292190331526293,0.0020587846111210805,0.7020135984684848,-0.16961334515766885,0.5863218988994544,0.20478333657189876,0.3615224702688231
PIK3R2,23,0.037156704361873995,0.00014083737960344077,0.37778446622799416,0.05461027213073534,0.002113733128904733,0.4656710533715796,-0.16268013121268385,0.949930618097129,0.2300199604409945,0.35830495158450654
SMARCA4,23,0.037156704361873995,0.000576973810960463,0.39386040096110025,0.051755233817423696,0.0021712658739374406,0.4656710533715796,-0.13479584856337307,0.8611143905505328,0.25644346202230545,0.3527974770537773
ERBB4,22,0.035541195476575124,0.0005603039732297309,0.4027049854037355,0.054371588086476574,0.0021385980541750132,0.41840254435219854,-0.1358616308131053,0.942505493086446,0.24143986386859756,0.3492645542110019
MET,21,0.033925686591276254,0.00026925967886518395,0.4128450389930382,0.05947504957902664,0.0020094343467877357,0.3711340353328175,-0.1544694809811799,1.1012670043012838,0.18211786516237513,0.3479565160139229
CDK1,21,0.033925686591276254,0.006907107656698739,0.40698908099313696,0.02848694444987898,0.0029366339302371513,0.3711340353328175,0.269919806153493,0.1372706251438324,0.60795987297094,0.3464229635278139
STK11,22,0.035541195476575124,0.0006491321815464803,0.3903772817689273,0.05342143269747903,0.0019791115187117385,0.41840254435219854,-0.13018241969967165,0.9129474949186579,0.16819126918367766,0.3301230384188187
NOTCH1,20,0.03231017770597738,0.00011178577529482744,0.41225187083356546,0.061829931208094165,0.0018603941436893794,0.32386552631343646,-0.16453753886706565,1.1745240606557952,0.1136670370294666,0.3298567690299887
PIK3CD,23,0.037156704361873995,0.00013537814534177046,0.3685642929995653,0.048859260594835446,0.0021854577589436033,0.4656710533715796,-0.16302916610235715,0.7710247355336436,0.2629614770359978,0.3290248196683918
AR,18,0.029079159935379646,0.0019364389560509398,0.42133230851712417,0.06078903915762216,0.0019609571871773935,0.2293285082746744,-0.04787875649738646,1.1421433725315329,0.15985339120249156,0.32869464151859434
HSP90AA1,21,0.033925686591276254,0.003393854400219032,0.4116604047348085,0.038646297843480816,0.00260107887991834,0.3711340353328175,0.04530076546138964,0.45331382446811813,0.4538469517523313,0.3226542589759234
KIT,20,0.03231017770597738,0.0020473948584766033,0.4001775482568501,0.05359317422297645,0.0019888433906427388,0.32386552631343646,-0.040784816339211834,0.9182901322964679,0.17266090005583073,0.32134693659535957
MUS81,27,0.04361873990306947,8.60579500215955e-06,0.32076836456138796,0.04015427177228351,0.0019898673300819867,0.6547450894491037,-0.1711343272281734,0.500224773077954,0.1731311725133113,0.321048388618396
CDKN1A,20,0.03231017770597738,0.0003759326308576948,0.4191779431704332,0.05674150325398981,0.002058918306651385,0.32386552631343646,-0.1476493702760492,1.0162302216838128,0.20484473993539914,0.32065558396453286
MSH3,26,0.0420032310177706,0.0003347154038752744,0.3204101642659537,0.03799033316012794,0.0019510626277122573,0.6074765804297226,-0.1502845842241768,0.43290768550053904,0.1553090415886366,0.2926890025121938
FOS,20,0.03231017770597738,0.0006944200954316833,0.415535556987924,0.045917722034051804,0.0023588105908109256,0.32386552631343646,-0.12728694731860174,0.6795176069134998,0.3425785511798933,0.28595042899873097
PTGS2,18,0.029079159935379646,4.086002510195905e-05,0.4161382191445418,0.05817873506169788,0.0018394926776076502,0.2293285082746744,-0.16907216042880674,1.06094048237469,0.10406746166159027,0.2709985265961904
RET,18,0.029079159935379646,0.002421304690870347,0.4140365109670441,0.05019396023643976,0.001884791245151352,0.2293285082746744,-0.01687897701415748,0.812545364704321,0.12487207945692842,0.2635287224748466
SHC4,22,0.035541195476575124,0.0006376985968743721,0.34991134402458723,0.03459520997083868,0.0022560043997993905,0.41840254435219854,-0.13091342331177508,0.32729017685881706,0.2953619695754955,0.23824296398218822
SMAD3,18,0.029079159935379646,0.0005901206694615597,0.41523488002917736,0.04978541539361078,0.0019306603175298664,0.2293285082746744,-0.1339553071821946,0.7998361090861019,0.14593871734875682,0.23593111638755915
EZH2,17,0.02746365105008078,0.0007655822726094012,0.4238217165438132,0.053023083371675134,0.001856525533956046,0.1820599992552934,-0.12273720985184226,0.9005554074994898,0.11189027120075291,0.23552583301644067
ALK,19,0.030694668820678516,0.00021973673946343826,0.38773959743265074,0.049545983433189576,0.0017764753692486625,0.27659701729405545,-0.15763571874674864,0.7923877174552271,0.07512502294904438,0.23090257444708656
RAD50,22,0.035541195476575124,0.0006706917584915152,0.37605150996089326,0.04044368786253977,0.0016872967311635846,0.41840254435219854,-0.12880401309542538,0.5092281007068676,0.03416727127005568,0.2229189616447978
TERT,19,0.030694668820678516,0.0008575663182939782,0.39359026351188137,0.045990211327290045,0.0017144344568751923,0.27659701729405545,-0.11685623100053363,0.681772646901202,0.046631021050223306,0.21327563189307105
CDK2,18,0.029079159935379646,0.003299376551662445,0.3866944772239374,0.02789769624186082,0.00251097816489068,0.2293285082746744,0.03926034589576504,0.11893994191595639,0.41246571077978367,0.19636119490922532
RAD9A,21,0.033925686591276254,0.00043820604458516944,0.37679225489187335,0.039792240318180364,0.0016360031837102003,0.3711340353328175,-0.1436679338605875,0.48896248358196687,0.010609293435432631,0.19389428430481914
RUNX2,17,0.02746365105008078,0.00402593022614106,0.406700640822341,0.0331122912910712,0.002146359262437499,0.1820599992552934,0.08571238833583499,0.2811586618170607,0.24500441304281276,0.19038171179528612
MMP2,17,0.02746365105008078,4.0580764801057054e-05,0.3812987403324406,0.04882853061912781,0.001733037778141317,0.1820599992552934,-0.16909001487205708,0.7700687691978417,0.05517510996191391,0.18649727185328957
FANCI,20,0.03231017770597738,0.005981867069438587,0.3204101642659537,0.01788936044459829,0.0022494936535700973,0.32386552631343646,0.210764761541646,-0.19240531232735641,0.2923717296141059,0.18603740805246416
MAPK14,16,0.025848142164781908,0.0010587990009521015,0.4222624019134092,0.04610214098708704,0.0018928436662069264,0.13479149023591236,-0.103990465615929,0.6852546212366748,0.1285703761464813,0.18394440465521833
POLE,22,0.035541195476575124,0.0002788715583585995,0.31951815378637144,0.03507573878633271,0.001676367159729561,0.41840254435219854,-0.1538549476716108,0.3422387526522219,0.02914756383378108,0.18225441690256738
E2F1,17,0.02746365105008078,0.00030331993198818614,0.4185664509119789,0.04470666475170041,0.0019094239373731916,0.1820599992552934,-0.15229184651429128,0.641843317689507,0.1361853234452988,0.18125376633774104
MUC1,16,0.025848142164781908,0.0004859516674672816,0.4104825494995158,0.047898173573315064,0.0018144831806296093,0.13479149023591236,-0.14061532841882293,0.7411266696486983,0.09258115968570917,0.1787647553447451
PPARG,15,0.024232633279483037,0.0005414689214809095,0.415836669710379,0.05380658956706059,0.001546724733910251,0.08752298121653132,-0.13706584552418638,0.9249291835742512,-0.03039429952931847,0.17527355885372595
CD4,16,0.025848142164781908,0.0037981844349978967,0.39332049636759636,0.02853149383986827,0.0024737421033493067,0.13479149023591236,0.07115151344476604,0.13865649402688818,0.395364021464231,0.17176900304198467
FGFR2,18,0.029079159935379646,8.27169727826593e-05,0.3586591276252019,0.04168144674135729,0.0016586435320051134,0.2293285082746744,-0.16639604608464495,0.5477330390526379,0.021007498468617904,0.15241407387922598
FANCC,19,0.030694668820678516,0.000501345031099015,0.376298101114966,0.0372490575409733,0.0015145982918487173,0.27659701729405545,-0.13963115724767053,0.4098476432732193,-0.04514925502696119,0.1348408443902534
HNF4A,13,0.0210016155088853,0.00850912002481339,0.3952166695594512,0.02947134832553546,0.0016674113749476703,-0.007014036822230736,0.37234409926106155,0.16789404557584864,0.02503437241189367,0.1292167955250331
PMS1,19,0.030694668820678516,0.0003506828852087155,0.37605150996089326,0.03641063851311778,0.0015118754484951564,0.27659701729405545,-0.14926370696952068,0.3837656061915391,-0.046399796012231015,0.12696619134640086
PRKDC,16,0.025848142164781908,0.0022810899977172656,0.4064126092070277,0.03726652151531188,0.001645999076943984,0.13479149023591236,-0.02584357124285273,0.4103909229593416,0.015200183380269093,0.1258343500397783
NTRK1,17,0.02746365105008078,0.00037068487604662503,0.36691470856798153,0.038147040702985656,0.0017147182902678426,0.1820599992552934,-0.1479848842755811,0.437782636817243,0.04676137937217125,0.12363358190834027
TNFRSF1A,16,0.025848142164781908,0.0009831841004152965,0.4061249852797757,0.03668663363718203,0.0018314792604245795,0.13479149023591236,-0.10882488692879061,0.3923514264330225,0.100387078577345,0.11851850085244518
MUTYH,19,0.030694668820678516,0.0019473183297847641,0.3731174279585976,0.030332612784249407,0.0015340773862172795,0.27659701729405545,-0.04718318623443561,0.194686771889285,-0.03620294313870355,0.11670992524442679
IGF2,16,0.025848142164781908,0.000625424501597747,0.39658231112669184,0.037298282500308554,0.0017734698859493713,0.13479149023591236,-0.1316981647764885,0.41137896254445544,0.0737446717652746,0.11127720725039322
