Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
NFKB1,34,0.05944055944055944,0.008731165253533032,0.39993847100446084,0.05040789272242826,0.00453999929913171,1.0964613926113107,0.4119787179886364,0.7611769923426194,1.3461334152887074,0.9082182484373831
ERBB2,35,0.06118881118881119,0.0016883665104896215,0.4036953652666718,0.08378980877844394,0.0035209888906653055,1.1479169518223085,-0.07655051869193792,1.755093939037912,0.8553202451205364,0.9047161402965131
PTK2,33,0.057692307692307696,0.009322746695692432,0.39658328248932273,0.05791441450970675,0.004084378062727909,1.0450058334003132,0.4530142268703849,0.9846770215978012,1.126680403251428,0.9012770833775516
MRE11,37,0.06468531468531469,0.0010922971181096812,0.35650623885918004,0.08988357578876205,0.0028078854174975122,1.2508280702443035,-0.1178973377467432,1.9365304476734435,0.5118491937794972,0.8979914184394086
XRCC3,39,0.06818181818181818,0.00024709113823729646,0.30597234480729624,0.07873668585942348,0.003104202194344266,1.3537391886662988,-0.17652571081970178,1.6046416853529788,0.6545721487265903,0.881520055144193
HDAC1,34,0.05944055944055944,0.004805504064992052,0.3821562431101639,0.053131100658837645,0.004730789878297018,1.0964613926113107,0.13967216289946732,0.8422580936440124,1.4380289722136623,0.8747369413103605
PIK3R1,35,0.06118881118881119,0.0024954772727015604,0.404040404040404,0.07126759896528946,0.003747238709333076,1.1479169518223085,-0.020564650152169454,1.382256246843025,0.9642949816175124,0.865940016291873
RAD51C,37,0.06468531468531469,0.00017713311649688362,0.30498533724340177,0.08360172894315364,0.0027918152307258625,1.2508280702443035,-0.18137840364927968,1.749494028735789,0.5041088809730181,0.8431658056149477
XRCC6,34,0.05944055944055944,0.000939109274974983,0.3622431208638105,0.08809665682643784,0.00268709929730777,1.0964613926113107,-0.12852333215688566,1.8833265202522333,0.4536717521458423,0.8190303088543525
POLD1,36,0.06293706293706294,0.0005217620786742844,0.3040046769950307,0.08018540913298063,0.0028276847426644183,1.199372511033306,-0.15747294646198684,1.6477761360610843,0.5213856710044793,0.8142445036592731
IL10,34,0.05944055944055944,0.003141283530736012,0.39068369646882045,0.05927744771641074,0.004020258956608942,1.0964613926113107,0.024232205443447546,1.0252601265573318,1.0957970074773233,0.8140309655817516
FANCI,37,0.06468531468531469,0.0005045710714317547,0.3055767761650115,0.07347969252200981,0.0030255612054966895,1.2508280702443035,-0.15866541410906518,1.4481193707574957,0.6166941911309185,0.8110861834359229
