Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
CDH1,34,0.1446808510638298,0.011137665853264233,0.5021367521367521,0.10825513798892766,0.008727260443836248,1.0655003079309628,0.22343073255613713,1.3390331346572828,1.0831228801517683,0.9132139938766816
MAPK1,33,0.14042553191489363,0.008493606038048575,0.4895833333333333,0.10255997776365987,0.008340453647155627,1.0088656068787765,0.09984584424955321,1.2205081266482536,0.989812885585914,0.8201286259167936
FLT1,36,0.15319148936170213,0.003934415398102562,0.4519230769230769,0.09278394060934161,0.008057958553170014,1.1787697100353356,-0.11325336884831479,1.0170538187481357,0.9216661624391571,0.7720000525377473
HGF,34,0.1446808510638298,0.0017028762756881115,0.46078431372549017,0.11339897811476343,0.0074163519454073555,1.0655003079309628,-0.2175568008691476,1.4460843268971257,0.766890420137033,0.7611308569653819
MAPK3,30,0.1276595744680851,0.005469246701882422,0.4906054279749478,0.10402012166489379,0.007412145297415658,0.8389615037222177,-0.04151446409452371,1.2508959578492533,0.7658756440146531,0.6866122306519264
CDKN2A,25,0.10638297872340426,0.02006604161556403,0.4757085020242915,0.07027509543688301,0.007225434097194722,0.555787998461286,0.6407481907290846,0.5486102721551673,0.7208350159090805,0.6086019047565708
KIT,30,0.1276595744680851,0.005850475149804804,0.4709418837675351,0.0855593323274733,0.007051649387830537,0.8389615037222177,-0.0236956254719424,0.8666986539063465,0.6789126649432834,0.5968348837047165
HIF1A,29,0.12340425531914893,0.002809971288143763,0.4895833333333333,0.0986453790494358,0.006982378589902033,0.7823268026700313,-0.16581053829530024,1.1390393311090152,0.6622023645200517,0.5926100854864993
TGFB1,29,0.12340425531914893,0.002405529180607358,0.4865424430641822,0.09968283122859382,0.006741425622365744,0.7823268026700313,-0.1847143968232849,1.1606303001037301,0.6040769120089323,0.5805772241512221
CXCL8,28,0.11914893617021277,0.002277017959600895,0.4916317991631799,0.10678241194661436,0.006401600360262236,0.725692101617845,-0.19072108578048275,1.308383449827374,0.5221003448122604,0.572408723049052
IGF1,28,0.11914893617021277,0.0021969677065491527,0.47283702213279677,0.10082320836187121,0.006265638863284603,0.725692101617845,-0.19446268100665065,1.1843632950518503,0.4893021451606048,0.5401096533570742
CASP8,28,0.11914893617021277,0.004922494667947708,0.4895833333333333,0.08070781658547876,0.007314281404025657,0.725692101617845,-0.06706997106769252,0.7657311798703029,0.7422677874858182,0.5388245362705468
MMP2,26,0.11063829787234043,0.003371583768475613,0.4737903225806452,0.09179509011618987,0.0062567271811861565,0.6124226995134724,-0.13956044544415414,0.9964743252862056,0.48715236647182625,0.47618317182028325
MDM2,27,0.1148936170212766,0.004287808440382227,0.48155737704918034,0.07454172065730169,0.007038318869047356,0.6690574005656587,-0.096735573219363,0.637405278514777,0.6756969235295004,0.47260663730199526
FLT4,29,0.12340425531914893,0.0023398989149659927,0.4115586690017513,0.06730328371318024,0.006764868517245687,0.7823268026700313,-0.1877819934798144,0.4867623180290593,0.6097320773592494,0.44616776164221905
PDGFRA,25,0.10638297872340426,0.0030143960349242574,0.4766734279918864,0.08560591994431083,0.00579456130671625,0.555787998461286,-0.1562556071426143,0.8676682135746225,0.3756633864296333,0.4041282176766477
PTGS2,23,0.09787234042553192,0.0026894132995632907,0.4885654885654886,0.09088787194577608,0.0057566767567932145,0.44251859635691343,-0.17144548855907438,0.9775937255030492,0.36652443856784833,0.3808437693993306
PIK3R1,23,0.09787234042553192,0.00372825786245478,0.47474747474747475,0.07926046973100989,0.005612767683441105,0.44251859635691343,-0.12288929155701254,0.7356096748147187,0.33180903292426595,0.3376429273834635
SNAI1,23,0.09787234042553192,0.0026612810804344973,0.4786150712830957,0.08077454370249434,0.005714118283301533,0.44251859635691343,-0.17276040478708138,0.7671198733865279,0.35625799298230515,0.33636698080191596
CCL2,23,0.09787234042553192,0.001718414391172457,0.4484732824427481,0.08143202319204265,0.00551862042109171,0.44251859635691343,-0.2168305403452453,0.7808030286766534,0.30909774498000153,0.3186540283699394
KITLG,23,0.09787234042553192,0.0005738581389485692,0.444234404536862,0.08713239380322885,0.005200378840157563,0.44251859635691343,-0.2703277629790511,0.899436472797799,0.2323278421695478,0.3136524309736263
PARP1,20,0.0851063829787234,0.009010417311909125,0.4681274900398406,0.06347507255410795,0.005961782341466584,0.27261449320035447,0.12400190274266636,0.40709137983908705,0.41600237213968444,0.29103429870154496
BRCA1,21,0.08936170212765958,0.006655199645276698,0.4766734279918864,0.06752956759435381,0.005627049771047006,0.3292491942525408,0.013917663878833706,0.4914716322129549,0.3352543227390569,0.2840618249485001
NFKB1,22,0.09361702127659574,0.00866937702386102,0.4681274900398406,0.05190598227342686,0.00588272972860725,0.3858838953047271,0.10806148200637049,0.16632088982000584,0.3969323895550413,0.2747253897332565
ERBB3,22,0.09361702127659574,0.0015310310575122306,0.4510556621880998,0.07455275106811639,0.005299717544666286,0.3858838953047271,-0.22558894597118823,0.6376348382599716,0.2562914696379179,0.2574473884434353
TNF,23,0.09787234042553192,0.005432027980242831,0.45542635658914726,0.0486844321920547,0.006168044941137359,0.44251859635691343,-0.04325408871658146,0.09927549792707277,0.46575941420714945,0.2570749689726188
